episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
107,fresh,3,fresh,,,0,0,0,4,0,0,10.0,5.0,10.0,35.0,1,62,1.581179141998291,0.41889764212312236,,out_of_road
108,replay,3,replay,,,0,0,0,4,0,0,10.0,5.0,10.0,35.0,1,175,14.709596633911133,0.9196240298237119,,out_of_road
109,fresh,2,fresh,,,0,1,0,3,1,1,10.0,40.0,5.0,55.0,2,237,23.94548988342285,1.285376610666639,,out_of_road
110,crossover,3,crossover,,distractor_cars|has_brake_checker|cluster_dist,2,1,0,5,1,1,10.0,20.0,5.0,55.0,3,149,1.624441146850586,0.323537532658935,,out_of_road
111,fresh,2,fresh,,,0,1,1,3,0,1,5.0,40.0,15.0,35.0,2,166,1.1271910667419434,0.3684605042091066,,out_of_road
112,mutation,2,mutation,maximum_distractor_speed,,1,0,0,3,1,0,10.0,5.0,5.0,20.0,0,1000,34.744598388671875,0.6341498593240976,,max_step
113,fresh,3,fresh,,,0,0,0,4,0,1,10.0,40.0,5.0,55.0,0,53,-0.4476194381713867,0.002789391450724512,,out_of_road
114,replay,3,replay,,,0,0,0,4,0,1,10.0,40.0,5.0,55.0,0,573,20.491905212402344,0.5883060410443245,,crash_vehicle
115,fresh,6,fresh,,,0,0,0,18,1,0,5.0,5.0,10.0,20.0,1,148,-1.8362605571746826,0.23287106778573347,,out_of_road
116,mutation,3,mutation,select_road|select_lane|ego_on_intersection|intersection_has_cars,,3,0,0,5,0,1,10.0,40.0,5.0,20.0,0,104,2.7327728271484375,0.5038517601429843,,out_of_road
117,fresh,3,fresh,,,0,0,0,4,0,0,20.0,5.0,10.0,10.0,2,2,10.0,8.07095718383789,,arrive_dest
118,replay,3,replay,,,0,0,0,4,0,0,20.0,5.0,10.0,10.0,2,194,9.465657234191895,0.629564321647907,,out_of_road
119,fresh,0,fresh,,,0,0,0,1,1,1,10.0,20.0,15.0,55.0,0,686,28.647754669189453,0.4836288409052368,,out_of_road
120,replay,0,replay,,,0,0,0,1,1,1,10.0,20.0,15.0,55.0,0,37,-1.7475171089172363,0.04300526026132945,,out_of_road
121,fresh,0,fresh,,,0,0,0,0,0,0,5.0,40.0,10.0,10.0,0,64,0.2195911407470703,0.37449827161617577,,out_of_road
122,mutation,2,mutation,intersection_cars,,1,0,0,3,1,0,5.0,5.0,5.0,35.0,1,39,-0.017124652862548828,0.08705927087710454,,crash_vehicle
123,fresh,3,fresh,,,0,1,1,5,1,1,10.0,20.0,10.0,55.0,0,103,-1.458238124847412,0.08238050667116943,,out_of_road
124,crossover,2,crossover,,maximum_distractor_speed|brake_dist,1,1,1,3,1,1,5.0,40.0,15.0,55.0,2,633,26.50210189819336,0.5376938161209203,,out_of_road
125,fresh,5,fresh,,,0,0,0,12,1,1,15.0,20.0,10.0,55.0,1,171,17.800762176513672,1.2987926487772785,,out_of_road
126,replay,5,replay,,,0,0,0,12,1,1,15.0,20.0,10.0,55.0,1,105,1.4452672004699707,0.2608269273525193,,out_of_road
127,fresh,2,fresh,,,0,0,0,3,1,0,15.0,20.0,15.0,35.0,1,105,11.012580871582031,1.1356506449835642,,out_of_road
128,replay,2,replay,,,0,0,0,3,1,0,15.0,20.0,15.0,35.0,1,55,1.6624040603637695,0.18059004599397832,,out_of_road
129,fresh,6,fresh,,,0,1,1,18,1,0,20.0,20.0,10.0,35.0,0,139,5.193855285644531,0.26497951573390754,,out_of_road
130,replay,6,replay,,,0,1,1,18,1,0,20.0,20.0,10.0,35.0,0,140,-0.03075122833251953,0.25903826784342526,,out_of_road
131,fresh,0,fresh,,,0,0,0,1,1,1,10.0,5.0,5.0,35.0,1,38,-5.645147800445557,0.0,,out_of_road
132,replay,0,replay,,,0,0,0,1,1,1,10.0,5.0,5.0,35.0,1,67,-0.3086714744567871,0.12577810505432868,,crash_vehicle
133,fresh,6,fresh,,,0,0,0,18,1,0,10.0,20.0,5.0,35.0,3,159,-0.2655372619628906,0.20655260989501043,,out_of_road
134,replay,6,replay,,,0,0,0,18,1,0,10.0,20.0,5.0,35.0,3,524,22.698232650756836,0.6058524164961268,,out_of_road
135,fresh,6,fresh,,,0,1,0,18,0,1,20.0,20.0,15.0,20.0,2,239,3.1920108795166016,0.3863359192487585,,out_of_road
136,replay,6,replay,,,0,1,0,18,0,1,20.0,20.0,15.0,20.0,2,174,20.394838333129883,1.42077960592063,,out_of_road
137,fresh,3,fresh,,,0,0,0,4,0,0,10.0,40.0,5.0,10.0,1,80,1.9931073188781738,0.2226716241799295,,out_of_road
138,crossover,0,crossover,,distractor_cars|intersection_cars|maximum_distractor_speed,4,0,0,0,1,0,10.0,20.0,15.0,35.0,0,314,6.773755073547363,0.32365761187141107,,out_of_road
139,fresh,0,fresh,,,0,0,0,1,0,0,15.0,20.0,5.0,35.0,1,504,29.537670135498047,0.689996759678858,,out_of_road
140,mutation,4,mutation,has_brake_checker,,1,0,0,8,0,0,10.0,40.0,10.0,55.0,1,76,7.551021575927734,0.9237241816559905,,out_of_road
141,fresh,1,fresh,,,0,0,0,2,0,0,20.0,20.0,5.0,55.0,0,1000,47.83369064331055,0.7071921714656055,,max_step
142,crossover,5,crossover,,has_brake_checker|has_cluster|distance_to_nearest|cluster_dist|brake_dist,4,0,0,12,1,0,15.0,10.0,5.0,20.0,1,107,3.3514137268066406,0.21250118292589612,,out_of_road
143,fresh,6,fresh,,,0,0,0,18,1,1,15.0,20.0,5.0,35.0,1,154,1.5561108589172363,0.3120700659883487,,crash_vehicle
144,replay,6,replay,,,0,0,0,18,1,1,15.0,20.0,5.0,35.0,1,163,0.9069676399230957,0.2481421469982165,,out_of_road
145,fresh,4,fresh,,,0,0,0,8,1,1,15.0,5.0,5.0,20.0,2,689,23.905643463134766,0.7410427267853771,,out_of_road
146,crossover,1,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|distance_to_nearest|cluster_dist,4,0,0,2,1,1,20.0,20.0,5.0,35.0,0,133,16.467533111572266,1.4840931461045617,,out_of_road
147,fresh,1,fresh,,,0,1,0,2,1,1,5.0,20.0,10.0,35.0,2,445,41.28319549560547,1.3531957759867224,,out_of_road
148,mutation,2,mutation,intersection_cars,,0,0,0,3,0,0,5.0,40.0,10.0,20.0,3,258,6.436408042907715,0.5694354151974815,,out_of_road
149,fresh,3,fresh,,,0,0,0,4,1,0,5.0,40.0,15.0,55.0,2,168,7.969348907470703,0.41392628560286193,,out_of_road
150,replay,3,replay,,,0,0,0,4,1,0,5.0,40.0,15.0,55.0,2,128,5.84995174407959,0.43311342914239503,,crash_vehicle
151,fresh,3,fresh,,,0,0,0,5,0,1,5.0,20.0,10.0,55.0,3,219,16.05777931213379,0.7626635692248197,,crash_vehicle
152,crossover,1,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|intersection_cars|has_cluster|maximum_distractor_speed,2,1,0,2,1,1,5.0,20.0,15.0,35.0,2,79,1.2186403274536133,0.12734511372032045,,out_of_road
153,fresh,3,fresh,,,0,1,0,4,0,0,10.0,10.0,15.0,10.0,3,171,12.833089828491211,0.8306484064686368,,out_of_road
154,mutation,4,mutation,brake_dist,,0,0,0,8,1,0,10.0,40.0,10.0,55.0,1,111,10.164188385009766,0.8190347365699373,,out_of_road
155,fresh,1,fresh,,,0,1,0,2,0,1,20.0,20.0,10.0,55.0,0,197,9.271186828613281,0.4606480411239687,,out_of_road
156,replay,1,replay,,,0,1,0,2,0,1,20.0,20.0,10.0,55.0,0,65,1.5077509880065918,0.2129399693929232,,out_of_road
157,fresh,6,fresh,,,0,1,0,18,1,0,5.0,40.0,10.0,55.0,1,2,10.0,7.164566516876221,,arrive_dest
158,mutation,5,mutation,intersection_cars,,1,0,0,12,1,0,5.0,40.0,5.0,55.0,1,70,-1.0061228275299072,0.052645740445171084,,out_of_road
159,fresh,3,fresh,,,0,0,0,5,0,0,15.0,20.0,10.0,35.0,1,100,13.428670883178711,1.2719266644120217,,crash_vehicle
160,crossover,2,crossover,,distractor_cars|has_brake_checker|maximum_distractor_speed|cluster_dist|brake_dist,2,0,0,3,1,0,5.0,5.0,5.0,35.0,0,83,7.936334609985352,0.8171423047062862,,out_of_road
161,fresh,6,fresh,,,0,1,0,18,1,0,15.0,20.0,15.0,35.0,2,76,2.346078872680664,0.19100546974100566,,out_of_road
162,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|intersection_cars|distance_to_nearest|brake_dist,3,0,0,0,0,0,15.0,40.0,15.0,20.0,0,123,-0.9260716438293457,0.2999521240940302,,out_of_road
163,fresh,5,fresh,,,0,1,1,12,0,0,20.0,5.0,10.0,10.0,0,325,32.22843933105469,1.2598100476998548,,out_of_road
164,crossover,5,crossover,,distractor_cars|has_brake_checker|has_cluster|cluster_dist,0,0,0,12,1,0,20.0,10.0,5.0,20.0,1,274,18.65880584716797,0.6977545312082354,,out_of_road
165,fresh,3,fresh,,,0,1,1,5,0,1,20.0,5.0,15.0,35.0,2,150,6.9042558670043945,0.5239016651113828,,out_of_road
166,crossover,0,crossover,,has_cluster|maximum_distractor_speed|brake_dist,3,0,0,1,1,0,20.0,10.0,15.0,55.0,1,126,1.7550711631774902,0.2978666001369083,,out_of_road
167,fresh,3,fresh,,,0,1,0,5,0,1,10.0,20.0,5.0,10.0,2,87,0.24315118789672852,0.37381550678233993,,out_of_road
168,crossover,1,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|intersection_cars|distance_to_nearest,3,1,0,2,1,1,20.0,20.0,5.0,35.0,2,33,-3.0394301414489746,0.08534237110253537,,out_of_road
169,fresh,1,fresh,,,0,1,0,2,1,0,10.0,20.0,10.0,35.0,2,297,14.394947052001953,0.6838011284443465,,out_of_road
170,crossover,2,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|has_brake_checker|distance_to_nearest|cluster_dist|brake_dist,4,0,0,3,1,0,15.0,40.0,10.0,55.0,1,62,2.1815686225891113,0.1215853813675142,,out_of_road
