episode,op_actual,category_id,generation_source,params_mutated,params_crossed,n_params_differ,ego_on_intersection,intersection_has_cars,distractor_cars,has_brake_checker,has_cluster,maximum_distractor_speed,distance_to_nearest,cluster_dist,brake_dist,intersection_cars,num_steps,reward_sum,pvl,failure,termination_reason
153,fresh,0,fresh,,,0,0,0,4,1,0,20.0,5.0,10.0,55.0,0,99,5.4599103927612305,0.6656384503826348,,out_of_road
154,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|intersection_cars|maximum_distractor_speed|cluster_dist,1,0,0,18,1,1,15.0,40.0,5.0,55.0,1,166,22.403024673461914,1.6319027675921658,,crash_vehicle
155,fresh,0,fresh,,,0,0,0,12,0,1,15.0,40.0,5.0,35.0,0,106,3.7365922927856445,0.7886648379125685,,out_of_road
156,replay,0,replay,,,0,0,0,12,0,1,15.0,40.0,5.0,35.0,0,86,8.665464401245117,0.9090779356138651,,crash_vehicle
157,fresh,0,fresh,,,0,1,1,0,1,0,15.0,5.0,5.0,20.0,0,397,26.839080810546875,0.7326266822271443,,out_of_road
158,crossover,0,crossover,,has_brake_checker|has_cluster|cluster_dist,1,0,0,1,1,0,15.0,40.0,5.0,55.0,1,61,1.7911696434020996,0.9410633894263721,,out_of_road
159,fresh,0,fresh,,,0,1,0,2,1,1,15.0,20.0,15.0,55.0,2,242,10.67336368560791,0.6925549850960778,,out_of_road
160,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|has_brake_checker|intersection_cars|distance_to_nearest,5,1,1,18,1,1,15.0,20.0,5.0,55.0,0,137,12.471433639526367,0.8392499536819702,,crash_vehicle
161,fresh,0,fresh,,,0,1,0,0,0,0,15.0,20.0,5.0,20.0,0,306,24.228784561157227,0.9368844796824299,,out_of_road
162,mutation,0,mutation,distance_to_nearest,,1,0,0,18,1,1,15.0,5.0,5.0,55.0,1,71,0.5227665901184082,0.22527324156442158,,crash_vehicle
163,fresh,0,fresh,,,0,1,0,18,1,1,15.0,10.0,10.0,20.0,0,153,21.03929328918457,1.5352026910758485,,crash_vehicle
164,crossover,0,crossover,,distractor_cars|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist,4,1,1,5,1,0,20.0,5.0,5.0,20.0,1,47,0.04179954528808594,0.057395904622179396,,crash_vehicle
165,fresh,0,fresh,,,0,1,0,2,0,1,20.0,40.0,5.0,10.0,2,56,3.1027870178222656,0.9826157806175095,,out_of_road
166,replay,0,replay,,,0,1,0,2,0,1,20.0,40.0,5.0,10.0,2,73,5.815199851989746,0.7790591826994125,,out_of_road
167,fresh,0,fresh,,,0,1,1,8,1,1,15.0,20.0,5.0,35.0,1,85,4.294425964355469,0.49009798712590164,,out_of_road
168,crossover,0,crossover,,select_lane|ego_on_intersection|intersection_has_cars|distractor_cars|intersection_cars|has_cluster|maximum_distractor_speed|distance_to_nearest|cluster_dist,6,1,0,5,1,0,5.0,20.0,15.0,35.0,2,457,32.106040954589844,0.7369207293284279,,out_of_road
169,fresh,0,fresh,,,0,1,1,8,1,0,10.0,20.0,15.0,35.0,1,144,2.286484718322754,0.39790371986519957,,out_of_road
170,replay,0,replay,,,0,1,1,8,1,0,10.0,20.0,15.0,35.0,1,92,2.9649949073791504,0.5897455759670424,,out_of_road
